sub_id,trial,txt,img
A1257JCX36O51I,13,Covering up a murder? Hope nothing nefarious!,16
A1257JCX36O51I,14,Brave men and woman saving lives. hope the woman is ok!,20
A1257JCX36O51I,15,Guy is about to be KO'd! Hopefully nothing too serious,11
A1257JCX36O51I,16,"Poor kids. They need something better, A place that will get them to smile.",18
A1257JCX36O51I,17,His eyes! Hopefully not painful :(,4
A1257JCX36O51I,18,Ouch! Looks like it hurts!,13
A1257JCX36O51I,19,Being robbed! Not today! *Pulls out gun*,9
A1257JCX36O51I,20,Ouch! Hopefully a stuntman!,12
A125WQFXL6A3KA,1,I hope the person/s is still alive,19
A125WQFXL6A3KA,2,It looks bad but can be fixed and recover,6
A125WQFXL6A3KA,3,freak accidents happen sometimes....,13
A125WQFXL6A3KA,4,it could be part of Halloween.....,8
A125WQFXL6A3KA,5,burying a dead per,16
A125WQFXL6A3KA,6,looks like most are still alive,14
A125WQFXL6A3KA,7,might of been for a while,17
A125WQFXL6A3KA,8,abuse of some sort but she can recover with help,5
A125WQFXL6A3KA,10,just a massive wild fire,15
A125WQFXL6A3KA,11,A fight or a Kidnapper? not good,10
A125WQFXL6A3KA,12,looks like child laboring to me,18
A125WQFXL6A3KA,13,Things like this happen in the world of boxing.........,11
A125WQFXL6A3KA,14,Sorry for the drug habit but...... it's all about choices in life.,2
A125WQFXL6A3KA,15,With some guidance and trauma help the child will be ok I hope,7
A125WQFXL6A3KA,16,Infected with something,4
A125WQFXL6A3KA,17,very trippy scene,3
A125WQFXL6A3KA,18,A knock off James Bond....,9
A125WQFXL6A3KA,19,Aww man a premy baby :(,1
A125WQFXL6A3KA,20,A stunt man perhaps,12
A12986R1V09HRE,1,"It looks like a hard life for those boys, I feel sad for them because of their conditions of life",18
A12986R1V09HRE,2,"Very gory, it looks like a gangland murder vs. a traffic accident. Unsettling.",17
A12986R1V09HRE,3,"I wonder if this is a ritual in which he chooses to elongate/mutilate himself, or if it is a punishment. I suspect the former. Still, gross.",13
A12986R1V09HRE,4,"I wonder whose blood that is, it doesn't look like his. Dude is traumatized regardless. Especially if someone was killed on him.",8
A12986R1V09HRE,5,"Looks painful, and makes me think someone she knew did this, versus a random mugging in the street in which she was also assaulted. Stoic though.",5
A12986R1V09HRE,6,"Looks like oil fields on fire. Hellscape. Can't imagine how hot it is there, how much they are sweating in those suits.",15
A12986R1V09HRE,7,"Looks like a small baby but I feel like he is healthy. I'm pulling for him, I bet he will grow up and be normal sized.",1
A12986R1V09HRE,8,This looks like she fought (defensive wounds on hand maybe) and has really seen some shit. Tough look on her face. Bleak.,6
A12986R1V09HRE,9,"She looks like she is getting kidnapped/forced into the van. Though it also seems staged, so it's hard to really react to the picture. I feel mixed emotions about it.",10
A12986R1V09HRE,10,"Looks like the bandages are coming off of a horrible wound. He looks sad, which he probably is, with only 1/2 sight. Sad.",7
A12986R1V09HRE,11,Tragic. Hoping the person pulled out of the fire is alive. Heroic firefighters.,20
A12986R1V09HRE,12,"Brutal car crash. I don't see any victims, I wonder if anyone made it out of there alive. Again, heroic rescuemen.",19
A12986R1V09HRE,13,"Looks like a funeral, a man (South America?) burying another man. Not sure how he died, it doesn't seem too sinister, but who knows.",16
A12986R1V09HRE,14,"Scene from the movie Raging Bull? No negative emotion, except for the gore I suppose.",11
A12986R1V09HRE,15,"Looks very depressing, a hopeless addict shooting up. Hope this is staged. Very sad life.",2
A12986R1V09HRE,16,"Aftermath of a plane crash. I hope those walking away were passengers, and that everyone survived. Terrifying. Makes me not want to fly again. Ever.",14
A12986R1V09HRE,17,"Hard to say how I feel about this. Man screaming, but he doesn't seem to be in mortal peril. Confusing image. Is he trapped?",3
A12986R1V09HRE,18,"Kind of gross. The face pustules are disturbing. The tears in the eyes are also disturbing. I wish he wasn't staring at me, even if thiis is fake",4
A12986R1V09HRE,19,"Looks to cinematic, I am not scared by the gun in my face. Looks like Ben Shapiro tbh, kind of funny. He won't pull the trigger.",9
A12986R1V09HRE,20,"Looks like a stunt, an homage to Ghost Rider. He seems to have on a kevlar suit, I think he will be fine. Not realistic.",12
A12FTSX85NQ8N9,1,"This poor child, I know they're in the most pain they've ever felt and are probably sad and confused.",7
A12FTSX85NQ8N9,2,"Why are they there? I know it has to be boiling and scary and unpredictable, that's sad for them",15
A12FTSX85NQ8N9,3,"Is this a stunt? It's kind of spooky, I hope this person is okay.",12
A12FTSX85NQ8N9,4,"Oh this poor woman, this makes my stomach churn, I hope she is getting the help she needs.",6
A12FTSX85NQ8N9,5,"This is pretty bad, I know this is traumatizing for them, this makes me sad.",19
A12FTSX85NQ8N9,6,"This is bleak looking, I feel bad for these poor children, no child should have to be in this situation.",18
A12FTSX85NQ8N9,7,"This is hard to look at, this is gross, and sad, and horrible.",17
A12FTSX85NQ8N9,8,"This is strange kind of looks like it's for a movie, I feel interested and curious.",3
A12FTSX85NQ8N9,9,"This is pretty bad, I have to hope this is staged somehow, otherwise very s",10
A12FTSX85NQ8N9,10,"That looks painful, it makes me cringe, I hope he is okay, he looks di",8
A12FTSX85NQ8N9,11,"This makes my heart sad a little, she looks strong and proud, I hope she got help.",5
A12FTSX85NQ8N9,12,"This is gross, and looks like it hurts really bad.",11
A12FTSX85NQ8N9,13,This is dark and makes me worried and sad.,16
A12FTSX85NQ8N9,14,"This is a little gross and this person's eyes look really sad, hard to look at.",4
A12FTSX85NQ8N9,15,"It's honestly a sweet kind of picture, but the baby does look in distress, kind of makes",1
A12FTSX85NQ8N9,16,"That looks so painful, I'm sure it's got a purpose, but this person looks in pain and it makes me cringe.",13
A12FTSX85NQ8N9,17,"This doesn't make me really scared or worried or anything, it's just a picture with menace.",9
A12FTSX85NQ8N9,18,"This looks distressing, this poor person, I hope they're okay, this makes me stressed.",20
A12FTSX85NQ8N9,19,"This makes me gasp almost with this kind of situation, it's so scary to think about, nightmare.",14
A12FTSX85NQ8N9,20,"Sad to see, makes me worried for him and sad for him.",2
A12J4IRF5Z06BT,1,"That looks bad, it seems painful.",8
A12J4IRF5Z06BT,2,I don't like the looks of this.,10
A12J4IRF5Z06BT,3,"Wow, that looks devastating. That must have been terrifying.",14
A12J4IRF5Z06BT,4,"Oh no, that man was murdered.",17
A12J4IRF5Z06BT,5,This guy is acting like he is scared.,3
A12J4IRF5Z06BT,6,This is really depressing.,16
A12J4IRF5Z06BT,7,"This is a devastating blow. He will feel this later, for sure.",11
A12J4IRF5Z06BT,8,"This is sad, too many people are like this.",2
A12J4IRF5Z06BT,9,This seems like it would be a bad way to die.,12
A12J4IRF5Z06BT,10,"This is really sad, I hope they mad it.",1
A12J4IRF5Z06BT,11,This makes me angry to see. I hope she is safe now.,5
A12J4IRF5Z06BT,12,"Wow, that looks bad. That would be scary.",20
A12J4IRF5Z06BT,13,"Scary, I wonder what is burning that they need the suits.",15
A12J4IRF5Z06BT,14,This is frightening to imagine really happening.,9
A12J4IRF5Z06BT,15,This is a scary accident.,19
A12J4IRF5Z06BT,16,I really feel bad for this man.,4
A12J4IRF5Z06BT,17,They look like something bad happened. I'm worried for them.,18
A12J4IRF5Z06BT,18,"She looks really hurt, I hope something was done about this.",6
A12J4IRF5Z06BT,19,"This is really sad to see, it really bothers me.",7
A12J4IRF5Z06BT,20,That is really bad. Why are they making us see this stuff?,13
A12UJMMU532NNW,1,I fear the person driving is dead. Makes me sad,19
A12UJMMU532NNW,2,Makes me das to see someone using drugs. It makes me think of a like ruined,2
A12UJMMU532NNW,3,Makes me want to react fast and nervous. I am an officer and this situation scares me.,9
A12UJMMU532NNW,4,Makes me feel sad. Whatever this older guy is going though must be hard.,4
A12UJMMU532NNW,5,Very sad. Thisperosn hurt from a fire is tragic.,20
A12UJMMU532NNW,6,This makes me feel excited. Looks like the person is doing it on purpose for a film.,12
A12UJMMU532NNW,7,"Looks like a movie so i dont feel too sad, but if real that would hurt very much.",11
A12UJMMU532NNW,8,This looks very painful. I feel frustrated in tribes this is often culture,13
A12UJMMU532NNW,9,This looks like burn or blast injury. Very sad for a child to experience. Hope he is ok.,7
A12UJMMU532NNW,10,This looks very painful. Very sad for whatever happened. Essentially if abuse,6
A12UJMMU532NNW,11,This ig good becuase most people are walking away very happy for that. Sad that it happened,14
A12UJMMU532NNW,12,Very sad. Looks likean accdient. Death in this way is very sad.,17
A12UJMMU532NNW,13,This is sad because of the conditions these boys are in. Childen in poor conditions is always awef,18
A12UJMMU532NNW,14,Thsi makes me look fearful. The guy looks like he is figjting someone. Hope it turns out ok,8
A12UJMMU532NNW,15,Looks like science. I thinks its cool. No real emotion,15
A12UJMMU532NNW,16,Very worried for what is happening to the woman. Angry that stuff like this happens.,10
A12UJMMU532NNW,17,Very sad looks like he was murdered and being hidden.,16
A12UJMMU532NNW,18,This looks sad because the baby looks thin. Hopefull becuase its new life.,1
A12UJMMU532NNW,19,Looks like domestic violence. Makes me angry people treat others this way.,5
A12UJMMU532NNW,20,Bot sure what is happing. The person in the picture looks worried.,3
A12VH3L9LN2EOF,1,This man is clearly in a lot of pain. I cannot imagine how excruciating that is.,13
A12VH3L9LN2EOF,2,"This man looks like he was involved in an accident, but he could have also been helping someone.",8
A12VH3L9LN2EOF,3,This looks like a movie poster.,9
A12VH3L9LN2EOF,4,Fires are devastating - this could be a real scene or it could be an image for a course o,15
A12VH3L9LN2EOF,5,"This is a sad scene. It's never easy to bury someone, but to do it like this is deas",16
A12VH3L9LN2EOF,6,So sad for the lady but firefighters should be commended for their bravery to save her,20
A12VH3L9LN2EOF,7,Scene from a boxing/MMA match. It's gross,11
A12VH3L9LN2EOF,8,"A woman being attached is scary, but this seems to be a reenactment",10
A12VH3L9LN2EOF,9,Looks like she's a victim of some kind of abuse. It's terrible this has to happen. Very sad.,6
A12VH3L9LN2EOF,10,Scene of a bad accident. This hits too close to home.,19
A12VH3L9LN2EOF,11,"This could be a scary scene of a per trapped, but it seems very staged.",3
A12VH3L9LN2EOF,12,"Sad for this child, but perhaps they are being helped after an accident",7
A12VH3L9LN2EOF,13,"Possibly a victim of abuse, she is brave to show her scars;",5
A12VH3L9LN2EOF,14,He is a victim of his own actions. Hopefully he will find help or someone to help him through it,2
A12VH3L9LN2EOF,15,This person is in pain and I hope they can find relief from this,4
A12VH3L9LN2EOF,16,It's hard to see children hurting. I hope someone can care for them - this should never happen to,18
A12VH3L9LN2EOF,17,"This is scary to see, but I think this is made up for a movie or something similar",12
A12VH3L9LN2EOF,18,"This is depressing - the poor man, and the",17
A12VH3L9LN2EOF,19,"Horrible airline accident. Thankfully many were able to escape, but feel for those who didn't make it",14
A12VH3L9LN2EOF,20,This poor baby! I'm glad it is alive and hope it will receive good care,1
A130X6CF795CQ5,1,"Fires are always been a terrible fear of mine, losing everything. I",20
A130X6CF795CQ5,2,"Looks like my neighbors, sad but this is everywhere.",2
A130X6CF795CQ5,3,"Um, this looks bad. Not sure what is going on, but it is upsetting.",10
A130X6CF795CQ5,4,This looks like it is from a zombie movie or something? If this the u,16
A130X6CF795CQ5,5,"That is a bad wreck. In one second our lives can end, we take for granted hor",19
A130X6CF795CQ5,6,"This looks like a stuntman or from a movie, dude riding a bike through fire.",12
A130X6CF795CQ5,7,"The dogs really licking up the blood? Looks like a gang shooting or something, everyone around",17
A130X6CF795CQ5,8,"I have no idea why anyone would want to box, so silly. Hey lets get punched in the face for a little bit of money",11
A130X6CF795CQ5,9,"This is bad, and way to common. I hope she leaves and gets some justice.",6
A130X6CF795CQ5,10,Looks like a movie poster for something. Guns a,9
A130X6CF795CQ5,11,"Looks like a massive toxic spill of some sort, with a clean up crew. Hopefully everyone",15
A130X6CF795CQ5,12,"ummm, what is this even. I don't understand if this is a burn victim?",7
A133O3GT2UJ5ST,1,"Even though he is taking a beating and is bloody, thi",11
A133O3GT2UJ5ST,2,Ouch! Don't think he meant to do that,13
A133O3GT2UJ5ST,3,Poor kids! Theywill grow stronger,18
A133O3GT2UJ5ST,4,Oh No! This poor woman and firefighters,20
A133O3GT2UJ5ST,5,Ugh oh!,16
A133O3GT2UJ5ST,6,"Oh my!! This poor kid, hope he is okay.",12
A133O3GT2UJ5ST,7,Yikes! But at least it looks like most if not all survived,14
A133O3GT2UJ5ST,8,Poor woman! Hope she doesn't loose her eyesight,6
A133O3GT2UJ5ST,9,Nightmare! Hope they get a miracle and are okay.,19
A133O3GT2UJ5ST,10,Scary.,9
A133O3GT2UJ5ST,11,Hope she gave the other person worse,5
A133O3GT2UJ5ST,12,Oh my!! Wonder what happened here.,17
A133O3GT2UJ5ST,13,Poor kid. Hope he is okay.,7
A133O3GT2UJ5ST,14,Oh man! At least he looks like he is going to be okay.,8
A133O3GT2UJ5ST,15,Interesting. I wonder what is happening. looks like a painting.,3
A133O3GT2UJ5ST,16,Poor baby. He is so little. Cant tell if he is yawingin,1
A133O3GT2UJ5ST,17,Ugh. what is this?,4
A133O3GT2UJ5ST,18,not good. wish he could get better.,2
A133O3GT2UJ5ST,19,not good. at least they have hazmat suits,15
A133O3GT2UJ5ST,20,be strong and don't get in that van!,10
A135S73MSNYHNJ,1,It looks like people survived this crash! Hallelujah! Devastating.,14
A135S73MSNYHNJ,2,He must feel so alone to be in this state of mind. I feel bad for him. I hope he gets help.,2
A135S73MSNYHNJ,3,Oh my gosh! I hope she is okay. It looks like someone hit her. I hope that she is able to get help to get away from the person.,5
A135S73MSNYHNJ,4,Wow. That looks devastating. I hope everyone was okay! It looks very serious. Maybe there was a miracle.,19
A135S73MSNYHNJ,5,This breaks my heart! No child should go through anything like this. I can only hope that the child makes a full recovery and is going to be ok.,7
A135S73MSNYHNJ,6,"Ouch! That looks painful but he appears to be able to walk, etc. so hopefully everyone is okay and just needs some small medical treatment.",8
A135S73MSNYHNJ,7,"Gross! Did he do that on purpose or was that an accident? Some people do things like this by their own consent, so I dont know how to feel.",13
A135S73MSNYHNJ,8,This looks like a music video or something. He could be excited or scared. I cant tell.,3
A135S73MSNYHNJ,9,Wow. I hope the woman is OK and they got her out of there on time. Hopefully the firefighters are all okay too. That looks serious.,20
A135S73MSNYHNJ,10,I wonder if this is some sort of stunt. I just cant figure out if it was one that went wrong and the guy is on fire or its suppose to be part of the stunt.,12
A135S73MSNYHNJ,11,I wonder if this is a wild fire or truck explosion Hope everyone is okay! Looks like a clean up.,15
A135S73MSNYHNJ,12,Gosh .. it looks like she was in a bad accident or something. Hopefully she is feeling okay and healing quickly. She looks uncomfortable.,6
A135S73MSNYHNJ,13,It looks like she is fighting off a man trying to kidnap her. Ihope she got away. She looks strong,10
A135S73MSNYHNJ,14,Looks like a boxing match. Hope the guy heals quickly. Looks like it is a tough fight.,11
A135S73MSNYHNJ,15,Looks like a war torn country. I hope these children and their family was able to escape unharmed and can find safety and peace in another,18
A135S73MSNYHNJ,16,Oh gosh. THat looks really bad. I wonder if he tried to save someone when that happened. I feel bad.,17
