sub_id,trial,text,gpt_label
A11WIX32EZXV2K,5,"I can feel the sadness in this person's eyes, makes me want to cry too.",Non-reappraisal
A11WIX32EZXV2K,6,"cool image, look like from a movie I previously saw, hope its safe",Reappraisal
A11WIX32EZXV2K,7,"looks very painful, I wonder what they went through",Non-reappraisal
A11WIX32EZXV2K,8,pollution?  those kids need to be in better living conditions,Reappraisal
A11WIX32EZXV2K,9,"very unsafe, I hope they are alright, looks like an explosion or",Non-reappraisal
A11WIX32EZXV2K,10,"omg, I would be traumatized if that happened to me, worst fear",Non-reappraisal
A11WIX32EZXV2K,11,"sad death, seems like no one cared for him if he is buried that way",Non-reappraisal
A11WIX32EZXV2K,12,"very scary for a woman to experience, I hope she is strong enough to escape the attacker",Reappraisal
A11WIX32EZXV2K,13,"looks like that would be very painful, probably from boxing, I don't like that sport",Non-reappraisal
A11WIX32EZXV2K,14,"torture? I hate everything about this, I hope it is not painful",Non-reappraisal
A11WIX32EZXV2K,15,"addiction is always very sad, he needs help immediately",Non-reappraisal
A11WIX32EZXV2K,16,"he seems scared, is this from a movie",Non-reappraisal
A11WIX32EZXV2K,17,"he got attacked, he needs medical help, so much blood",Non-reappraisal
A11WIX32EZXV2K,18,"looks like a movie poster, cool",Reappraisal
A11WIX32EZXV2K,19,"probably from a movie, though I still feel for the little dude",Reappraisal
A11WIX32EZXV2K,20,"domestic abuse? I know that has got to hurt, its very swollen , hope",Reappraisal
A121T4P5NKCHCS,1,Horrific to be in this situation.,Non-reappraisal
A121T4P5NKCHCS,2,accidents are bad,Non-reappraisal
A121T4P5NKCHCS,3,Man I feel for people addicted,Non-reappraisal
A121T4P5NKCHCS,4,Horrible but tribal and normal for him,Reappraisal
A121T4P5NKCHCS,5,so sad to look at,Non-reappraisal
A121T4P5NKCHCS,6,Horrific and disturbing to see,Non-reappraisal
A121T4P5NKCHCS,7,I don't feel much on this at all,Non-reappraisal
A121T4P5NKCHCS,8,happens too many times and so sad,Non-reappraisal
A121T4P5NKCHCS,9,War injury it looks like so sad,Non-reappraisal
A121T4P5NKCHCS,10,Happy to see so many without injury here,Reappraisal
A121T4P5NKCHCS,11,not hard to watch at all,Reappraisal
A121T4P5NKCHCS,12,"burns and smoke are bad, hard to watch this",Non-reappraisal
A121T4P5NKCHCS,13,always hate seeing children in distress,Non-reappraisal
A121T4P5NKCHCS,14,domestic abuse is never right so sad to see,Non-reappraisal
A121T4P5NKCHCS,15,"he chose to fight, not sad at all",Reappraisal
A121T4P5NKCHCS,16,looks very painful but he is alive,Reappraisal
A121T4P5NKCHCS,17,I don't see a problem,Reappraisal
A121T4P5NKCHCS,18,I would be scared if it was me as the victim,Non-reappraisal
A121T4P5NKCHCS,19,sad to see more cartel violence,Non-reappraisal
A121T4P5NKCHCS,20,"wow, hurtful to see",Non-reappraisal
A121YWZJNUUZRJ,2,sad,Non-reappraisal
A121YWZJNUUZRJ,3,an acdent,Non-reappraisal
A121YWZJNUUZRJ,4,drag a,Non-reappraisal
A121YWZJNUUZRJ,5,crime,Non-reappraisal
A121YWZJNUUZRJ,6,faire,Non-reappraisal
A121YWZJNUUZRJ,7,new born baby,Non-reappraisal
A121YWZJNUUZRJ,8,the man kill,Non-reappraisal
A121YWZJNUUZRJ,9,burn,Non-reappraisal
A121YWZJNUUZRJ,10,abuse,Non-reappraisal
A121YWZJNUUZRJ,11,suffer form,Non-reappraisal
A121YWZJNUUZRJ,12,abuse child.,Non-reappraisal
A121YWZJNUUZRJ,13,lost her eye by a accident.,Non-reappraisal
A121YWZJNUUZRJ,14,it was a cinematic,Reappraisal
A121YWZJNUUZRJ,15,this guys was hurt by pun,Non-reappraisal
A121YWZJNUUZRJ,16,the man was trying to hurt the guy.,Non-reappraisal
A121YWZJNUUZRJ,17,it was fake. but it was so much horiable.,Non-reappraisal
A121YWZJNUUZRJ,18,fire serveice,Non-reappraisal
A121YWZJNUUZRJ,19,plan crush . so many people are suffer,Non-reappraisal
A121YWZJNUUZRJ,20,abu,Non-reappraisal
A1257JCX36O51I,2,Whatever happened must of hurt. I feel bad for her.,Non-reappraisal
A1257JCX36O51I,3,Horrible scene. Someone get those dogs out of there!,Non-reappraisal
A1257JCX36O51I,4,Hopefully this man can get some help before its too late.,Reappraisal
A1257JCX36O51I,5,"Oil spill? Whatever this is, it looks like hell. Hope the pep",Non-reappraisal
A1257JCX36O51I,6,Possibly mid trip/phycadellics. Might be fun,Reappraisal
A1257JCX36O51I,7,Looks like a premature baby. Hopefully the little guy/girl is ok!,Reappraisal
A1257JCX36O51I,8,Horrible event. Such tragedy,Non-reappraisal
A1257JCX36O51I,9,Terrible accident. Hopefully no one died :(,Non-reappraisal
A1257JCX36O51I,10,Looks like a kidnapping. Hopefully,Non-reappraisal
A1257JCX36O51I,11,Ouch! Hopefully he's ok!,Reappraisal
A1257JCX36O51I,12,This woman was hurt bad. Hope she enjoys that cig!,Non-reappraisal
A1257JCX36O51I,13,Covering up a murder? Hope nothing nefarious!,Non-reappraisal
A1257JCX36O51I,14,Brave men and woman saving lives. hope the woman is ok!,Reappraisal
A1257JCX36O51I,15,Guy is about to be KO'd! Hopefully nothing too serious,Reappraisal
A1257JCX36O51I,16,"Poor kids. They need something better, A place that will get them to smile.",Reappraisal
A1257JCX36O51I,17,His eyes! Hopefully not painful :(,Reappraisal
A1257JCX36O51I,18,Ouch! Looks like it hurts!,Non-reappraisal
A1257JCX36O51I,19,Being robbed! Not today! *Pulls out gun*,Non-reappraisal
A1257JCX36O51I,20,Ouch! Hopefully a stuntman!,Reappraisal
A125WQFXL6A3KA,1,I hope the person/s is still alive,Reappraisal
A125WQFXL6A3KA,2,It looks bad but can be fixed and recover,Reappraisal
A125WQFXL6A3KA,3,freak accidents happen sometimes....,Reappraisal
A125WQFXL6A3KA,4,it could be part of Halloween.....,Reappraisal
A125WQFXL6A3KA,5,burying a dead per,Non-reappraisal
A125WQFXL6A3KA,6,looks like most are still alive,Reappraisal
A125WQFXL6A3KA,7,might of been for a while,Non-reappraisal
A125WQFXL6A3KA,8,abuse of some sort but she can recover with help,Reappraisal
A125WQFXL6A3KA,10,just a massive wild fire,Non-reappraisal
A125WQFXL6A3KA,11,A fight or a Kidnapper? not good,Non-reappraisal
A125WQFXL6A3KA,12,looks like child laboring to me,Non-reappraisal
A125WQFXL6A3KA,13,Things like this happen in the world of boxing.........,Non-reappraisal
A125WQFXL6A3KA,14,Sorry for the drug habit but...... it's all about choices in life.,Reappraisal
A125WQFXL6A3KA,15,With some guidance and trauma help the child will be ok I hope,Reappraisal
A125WQFXL6A3KA,16,Infected with something,Non-reappraisal
A125WQFXL6A3KA,17,very trippy scene,Non-reappraisal
A125WQFXL6A3KA,18,A knock off James Bond....,Reappraisal
A125WQFXL6A3KA,19,Aww man a premy baby :(,Non-reappraisal
A125WQFXL6A3KA,20,A stunt man perhaps,Reappraisal
A12986R1V09HRE,1,"It looks like a hard life for those boys, I feel sad for them because of their conditions of life",Non-reappraisal
A12986R1V09HRE,2,"Very gory, it looks like a gangland murder vs. a traffic accident. Unsettling.",Non-reappraisal
A12986R1V09HRE,3,"I wonder if this is a ritual in which he chooses to elongate/mutilate himself, or if it is a punishment. I suspect the former. Still, gross.",Reappraisal
A12986R1V09HRE,4,"I wonder whose blood that is, it doesn't look like his. Dude is traumatized regardless. Especially if someone was killed on him.",Non-reappraisal
A12986R1V09HRE,5,"Looks painful, and makes me think someone she knew did this, versus a random mugging in the street in which she was also assaulted. Stoic though.",Non-reappraisal
A12986R1V09HRE,6,"Looks like oil fields on fire. Hellscape. Can't imagine how hot it is there, how much they are sweating in those suits.",Non-reappraisal
A12986R1V09HRE,7,"Looks like a small baby but I feel like he is healthy. I'm pulling for him, I bet he will grow up and be normal sized.",Reappraisal
A12986R1V09HRE,8,This looks like she fought (defensive wounds on hand maybe) and has really seen some shit. Tough look on her face. Bleak.,Non-reappraisal
A12986R1V09HRE,9,"She looks like she is getting kidnapped/forced into the van. Though it also seems staged, so it's hard to really react to the picture. I feel mixed emotions about it.",Reappraisal
A12986R1V09HRE,10,"Looks like the bandages are coming off of a horrible wound. He looks sad, which he probably is, with only 1/2 sight. Sad.",Non-reappraisal
A12986R1V09HRE,11,Tragic. Hoping the person pulled out of the fire is alive. Heroic firefighters.,Reappraisal
A12986R1V09HRE,12,"Brutal car crash. I don't see any victims, I wonder if anyone made it out of there alive. Again, heroic rescuemen.",Reappraisal
A12986R1V09HRE,13,"Looks like a funeral, a man (South America?) burying another man. Not sure how he died, it doesn't seem too sinister, but who knows.",Non-reappraisal
A12986R1V09HRE,14,"Scene from the movie Raging Bull? No negative emotion, except for the gore I suppose.",Reappraisal
A12986R1V09HRE,15,"Looks very depressing, a hopeless addict shooting up. Hope this is staged. Very sad life.",Non-reappraisal
A12986R1V09HRE,16,"Aftermath of a plane crash. I hope those walking away were passengers, and that everyone survived. Terrifying. Makes me not want to fly again. Ever.",Reappraisal
A12986R1V09HRE,17,"Hard to say how I feel about this. Man screaming, but he doesn't seem to be in mortal peril. Confusing image. Is he trapped?",Non-reappraisal
A12986R1V09HRE,18,"Kind of gross. The face pustules are disturbing. The tears in the eyes are also disturbing. I wish he wasn't staring at me, even if thiis is fake",Non-reappraisal
A12986R1V09HRE,19,"Looks to cinematic, I am not scared by the gun in my face. Looks like Ben Shapiro tbh, kind of funny. He won't pull the trigger.",Reappraisal
A12986R1V09HRE,20,"Looks like a stunt, an homage to Ghost Rider. He seems to have on a kevlar suit, I think he will be fine. Not realistic.",Reappraisal
A12FTSX85NQ8N9,1,"This poor child, I know they're in the most pain they've ever felt and are probably sad and confused.",Non-reappraisal
A12FTSX85NQ8N9,2,"Why are they there? I know it has to be boiling and scary and unpredictable, that's sad for them",Non-reappraisal
A12FTSX85NQ8N9,3,"Is this a stunt? It's kind of spooky, I hope this person is okay.",Reappraisal
A12FTSX85NQ8N9,4,"Oh this poor woman, this makes my stomach churn, I hope she is getting the help she needs.",Reappraisal
A12FTSX85NQ8N9,5,"This is pretty bad, I know this is traumatizing for them, this makes me sad.",Non-reappraisal
A12FTSX85NQ8N9,6,"This is bleak looking, I feel bad for these poor children, no child should have to be in this situation.",Non-reappraisal
A12FTSX85NQ8N9,7,"This is hard to look at, this is gross, and sad, and horrible.",Non-reappraisal
A12FTSX85NQ8N9,8,"This is strange kind of looks like it's for a movie, I feel interested and curious.",Reappraisal
A12FTSX85NQ8N9,9,"This is pretty bad, I have to hope this is staged somehow, otherwise very s",Reappraisal
A12FTSX85NQ8N9,10,"That looks painful, it makes me cringe, I hope he is okay, he looks di",Non-reappraisal
A12FTSX85NQ8N9,11,"This makes my heart sad a little, she looks strong and proud, I hope she got help.",Reappraisal
A12FTSX85NQ8N9,12,"This is gross, and looks like it hurts really bad.",Non-reappraisal
A12FTSX85NQ8N9,13,This is dark and makes me worried and sad.,Non-reappraisal
A12FTSX85NQ8N9,14,"This is a little gross and this person's eyes look really sad, hard to look at.",Non-reappraisal
A12FTSX85NQ8N9,15,"It's honestly a sweet kind of picture, but the baby does look in distress, kind of makes",Reappraisal
A12FTSX85NQ8N9,16,"That looks so painful, I'm sure it's got a purpose, but this person looks in pain and it makes me cringe.",Non-reappraisal
A12FTSX85NQ8N9,17,"This doesn't make me really scared or worried or anything, it's just a picture with menace.",Non-reappraisal
A12FTSX85NQ8N9,18,"This looks distressing, this poor person, I hope they're okay, this makes me stressed.",Non-reappraisal
A12FTSX85NQ8N9,19,"This makes me gasp almost with this kind of situation, it's so scary to think about, nightmare.",Non-reappraisal
A12FTSX85NQ8N9,20,"Sad to see, makes me worried for him and sad for him.",Non-reappraisal
A12J4IRF5Z06BT,1,"That looks bad, it seems painful.",Non-reappraisal
A12J4IRF5Z06BT,2,I don't like the looks of this.,Non-reappraisal
A12J4IRF5Z06BT,3,"Wow, that looks devastating. That must have been terrifying.",Non-reappraisal
A12J4IRF5Z06BT,4,"Oh no, that man was murdered.",Non-reappraisal
A12J4IRF5Z06BT,5,This guy is acting like he is scared.,Non-reappraisal
A12J4IRF5Z06BT,6,This is really depressing.,Non-reappraisal
A12J4IRF5Z06BT,7,"This is a devastating blow. He will feel this later, for sure.",Non-reappraisal
A12J4IRF5Z06BT,8,"This is sad, too many people are like this.",Non-reappraisal
A12J4IRF5Z06BT,9,This seems like it would be a bad way to die.,Non-reappraisal
A12J4IRF5Z06BT,10,"This is really sad, I hope they mad it.",Reappraisal
A12J4IRF5Z06BT,11,This makes me angry to see. I hope she is safe now.,Reappraisal
A12J4IRF5Z06BT,12,"Wow, that looks bad. That would be scary.",Non-reappraisal
A12J4IRF5Z06BT,13,"Scary, I wonder what is burning that they need the suits.",Non-reappraisal
A12J4IRF5Z06BT,14,This is frightening to imagine really happening.,Non-reappraisal
A12J4IRF5Z06BT,15,This is a scary accident.,Non-reappraisal
A12J4IRF5Z06BT,16,I really feel bad for this man.,Non-reappraisal
A12J4IRF5Z06BT,17,They look like something bad happened. I'm worried for them.,Non-reappraisal
A12J4IRF5Z06BT,18,"She looks really hurt, I hope something was done about this.",Reappraisal
A12J4IRF5Z06BT,19,"This is really sad to see, it really bothers me.",Non-reappraisal
A12J4IRF5Z06BT,20,That is really bad. Why are they making us see this stuff?,Non-reappraisal
A12UJMMU532NNW,1,I fear the person driving is dead. Makes me sad,Non-reappraisal
A12UJMMU532NNW,2,Makes me das to see someone using drugs. It makes me think of a like ruined,Non-reappraisal
A12UJMMU532NNW,3,Makes me want to react fast and nervous. I am an officer and this situation scares me.,Non-reappraisal
A12UJMMU532NNW,4,Makes me feel sad. Whatever this older guy is going though must be hard.,Non-reappraisal
A12UJMMU532NNW,5,Very sad. Thisperosn hurt from a fire is tragic.,Non-reappraisal
A12UJMMU532NNW,6,This makes me feel excited. Looks like the person is doing it on purpose for a film.,Reappraisal
A12UJMMU532NNW,7,"Looks like a movie so i dont feel too sad, but if real that would hurt very much.",Reappraisal
A12UJMMU532NNW,8,This looks very painful. I feel frustrated in tribes this is often culture,Non-reappraisal
A12UJMMU532NNW,9,This looks like burn or blast injury. Very sad for a child to experience. Hope he is ok.,Reappraisal
A12UJMMU532NNW,10,This looks very painful. Very sad for whatever happened. Essentially if abuse,Non-reappraisal
A12UJMMU532NNW,11,This ig good becuase most people are walking away very happy for that. Sad that it happened,Reappraisal
A12UJMMU532NNW,12,Very sad. Looks likean accdient. Death in this way is very sad.,Non-reappraisal
A12UJMMU532NNW,13,This is sad because of the conditions these boys are in. Childen in poor conditions is always awef,Non-reappraisal
A12UJMMU532NNW,14,Thsi makes me look fearful. The guy looks like he is figjting someone. Hope it turns out ok,Reappraisal
A12UJMMU532NNW,15,Looks like science. I thinks its cool. No real emotion,Reappraisal
A12UJMMU532NNW,16,Very worried for what is happening to the woman. Angry that stuff like this happens.,Non-reappraisal
A12UJMMU532NNW,17,Very sad looks like he was murdered and being hidden.,Non-reappraisal
A12UJMMU532NNW,18,This looks sad because the baby looks thin. Hopefull becuase its new life.,Reappraisal
A12UJMMU532NNW,19,Looks like domestic violence. Makes me angry people treat others this way.,Reappraisal
A12UJMMU532NNW,20,Bot sure what is happing. The person in the picture looks worried.,Non-reappraisal
A12VH3L9LN2EOF,1,This man is clearly in a lot of pain. I cannot imagine how excruciating that is.,Non-reappraisal
A12VH3L9LN2EOF,2,"This man looks like he was involved in an accident, but he could have also been helping someone.",Reappraisal
A12VH3L9LN2EOF,3,This looks like a movie poster.,Reappraisal
A12VH3L9LN2EOF,4,Fires are devastating - this could be a real scene or it could be an image for a course o,Non-reappraisal
