groupID,sub_id,group_cond,ind_cond,img,rate,txt
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,3,1,"This looks like an old album cover, lol."
id-bbyjt-2996-1,A5P78B8P70TOJ,motivation,target,3,3,Unpleasant. what is going on - movie like quality though
id-bvwuk-2997-8,A11244HS4DZOVL,motivation,target,3,1,I think this is artistic. It makes me think that this person is having a party. I think it looks cool
id-bvwuk-2997-8,AQUOS2XZESNXB,motivation,target,3,2,Help...and I don't know why he needs help...maybe on a fun ride or something.
id-bvwuk-2999-2,A1FM7IRF55PMCD,motivation,target,3,6,He looks like he's at a metal concert. He really may be having a good time.
id-bvwuk-2999-2,A2P2D1GG7ZABV2,motivation,target,3,7,Looks like an album cover
id-fjoxq-2998-8,A1MP14EXTCXWRT,motivation,target,3,2,this image looks like it could be apart of a music video. it looks artistic
id-fjoxq-2998-8,A2LKGF193ZR5JP,motivation,target,3,2,claustrophobia
id-fjoxq-2998-8,AQIKEPO11LE5A,motivation,target,3,6,The image was like some person was shout
id-uwffo-13-5,A2FUF8Z8WCFAR2,motivation,target,3,5,I am unsure of what is happening here
id-uwffo-13-5,A36TE52PSYAAD6,motivation,target,3,1,this looks like a scene from a music video or something like that!
id-uwffo-13-5,A39BIGZ0L59WLV,motivation,target,3,1,Looks like an image from a movie.
empty-50,A11FHRIUGW7NFB,control,control,4,7,This elderly person is emotional and my gut reaction at this point is this is taking too long
empty-50,A32K4W6B31XWVR,control,control,4,4,Seems like someone who has some bad eyes.
empty-50,A39C60IA4WVVJP,control,control,4,1,Hmm what disease is causing this I feel curious and also impatioent becuase this Surv
id-bvwuk-3000-1,A17VJGXGBNEL9E,control,control,4,6,Its sad because a man that old usually would not cry unless death was involved
id-bvwuk-3000-1,A1RRMINTJ8BHKG,control,control,4,7,This person looks really sad. I feel really bad for them.
id-bvwuk-3000-1,A29YZM94SCN4A6,control,control,4,8,"This person looks sad, they may have an eye infection."
id-bvwuk-3000-1,A3W3FYGMP7VLKZ,control,control,4,8,"I wonder what happened to this man to cause him to feel such deep, unfiltered pain. It seems horrid that"
id-bvwuk-3000-1,AH4F86UVP4C54,control,control,4,10,I have never seen this condition before
id-bvwuk-3000-1,AOSO1D81K0ET0,control,control,4,4,He is extremely sad because of a thought or bad news of some kind
id-fjoxq-3000-5,A1JMVBYWF4R66N,control,control,4,6,His eyes look painful and sad.
id-fjoxq-3000-5,A363SVHBXKD0MH,control,control,4,3,He has some kind of eye condidtion that makes him water up.
id-fjoxq-3000-5,A3GDLR6DHXVEH6,control,control,4,1,This is either crying or an infec
id-fjoxq-3000-5,A59YVWT4H3I1U,control,control,4,6,this is a sad face
id-fjoxq-3000-5,A98F21Q0J4SGL,control,control,4,6,Her eyes have to hurt. I wonder whats wrong with with her. this looks very painful
id-fjoxq-3000-5,AXCEHD5LQCPZ7,control,control,4,4,This person looks sad.
id-ngahz-3000-7,A1HVA6N137E7XH,control,control,4,NA,This looks painful and inhibitinh
id-ngahz-3000-7,A1ZC1ZWZ05XYUD,control,control,4,7,Eyes look like they hurt and are infected.
id-ngahz-3000-7,A1ZE87WEYCA44A,control,control,4,8,This is gross and seems sickly.
id-ngahz-3000-7,A2KHLJ2F58BEZK,control,control,4,5,this person looks like the experienced something sad
id-ngahz-3000-7,AFTSLCMJASJDR,control,control,4,7,"I felt sad because he is, and wonder what is evoking this....also wondering if he is ill becau"
id-ngahz-3000-7,ASU0JSKLWRQHZ,control,control,4,6,She looks so sad I feel terrible for what she going through
id-uwffo-1-1,A2XVL0RNQMWI17,control,control,4,5,I hope no one got hurt. The crash looks bad.
id-uwffo-1-1,A2XVL0RNQMWI17,control,control,4,6,I hope no one got hurt. The crash looks bad.
id-bvwuk-2999-8,A11FXG88VL23K5,reappraisal,control,4,4,This guy has some kind of illness very sad to live like this
id-bvwuk-2999-8,A1B9H14AV44C0G,reappraisal,control,4,7,"I feel like crying while viewing this image, the person looks sad and like their in pain"
id-eiwzx-2999-1,A1VMF8BTZ6U299,reappraisal,control,4,1,I feel compassion for the individual that looks like they're suffering.
id-eiwzx-2999-1,A3GVTW7MWUDHNU,reappraisal,control,4,7,Burning. It looks like this person's eyes would burn so much.
id-eiwzx-2999-1,ADS2BA4JIYDKE,reappraisal,control,4,4,I hope he gets help I feel happy hes getting help
id-uwffo-1-3,A08218322NEN84JFHLRO8,reappraisal,control,4,6,"He looks like he is a lot of pain, sa"
id-uwffo-1-3,A3GF4PX4V354W,reappraisal,control,4,5,Old man worn down from life. Sad to feel helpeless at that age
id-uwffo-1-3,AS4OUUE7SS7L9,reappraisal,control,4,5,I feel sadness
id-uwffo-1-4,A8A40TUAXTPGN,reappraisal,control,4,9,This person seems very sad and alone.
id-uwffo-9-8,A1O81SOPKHK5RZ,reappraisal,control,4,7,"eww, I hope that can be corrected."
id-uwffo-9-8,A2GXS7E934VJQ1,reappraisal,control,4,4,I feel sad for whatever this person is going through
id-uwffo-9-8,ANB7YEFIP22DI,reappraisal,control,4,10,it was  very cruel
id-bvwuk-2999-8,A30UPXL0E3RY9I,reappraisal,reapp,4,4,the per has been stressed and crying a lot
id-bvwuk-2999-8,A372RONRIOLZM4,reappraisal,reapp,4,5,Did this person get stung by a bee?
id-eiwzx-2999-1,A2QXNIG0GVVXLG,reappraisal,reapp,4,2,This person seems to be looking for the medicine for their eye.
id-uwffo-1-3,A2NP5W2A5EWT8V,reappraisal,reapp,4,6,Poor person had accident and sad for there
id-uwffo-1-4,A1CYBYGWLZI29A,reappraisal,reapp,4,4,Movie makeup.
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,4,9,someone spilled a bucket of paint and s
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,4,3,"this man must have severe allergies, hope he feels better soon"
id-uwffo-9-8,A2UVD05SNXJBTF,reappraisal,reapp,4,2,Medicine advancements should be able to help
id-uwffo-9-8,A4FCEO6DF59YB,reappraisal,reapp,4,10,FEEL BAD
id-bbyjt-2997-3,A1A6UVH1CCP8CD,reappraisal & motivation,control,4,6,This person must be in pain from their eye issues. feel bad
id-bbyjt-2997-3,AFTFOBESP6XUB,reappraisal & motivation,control,4,4,Looks like life experience in the eyes of someone suffering.
id-eiwzx-2998-2,A2KJJOAH2Z1D6X,reappraisal & motivation,control,4,10,I don't like seeing this
id-eiwzx-2998-2,A49WTQG4MBT9Z,reappraisal & motivation,control,4,7,They are suffering from a disease and it makes me uncomfortable.
id-rppnn-2999-3,A307K1CZXGBN4L,reappraisal & motivation,control,4,4,Concern.  Worry.  Sadness.
id-rppnn-2999-3,A3D7JEGMSYKCUJ,reappraisal & motivation,control,4,6,Someone hurt this man and it makes me mad.
id-uwffo-14-8,A14F6ZMFA960GN,reappraisal & motivation,control,4,5,That looks painful to have under
id-uwffo-14-8,A1IK5L733Q9JV,reappraisal & motivation,control,4,2,I wonder what is wrong with the person.
id-uwffo-15-1,A39H3N3KXHVTJU,reappraisal & motivation,control,4,4,A man with a rare medical condition.
id-bbyjt-2997-3,A1PAR1TMKFPKQE,reappraisal & motivation,reapp_target,4,2,Has an eye malady m
id-eiwzx-2998-2,A1UG9D6DY5EWLK,reappraisal & motivation,reapp_target,4,NA,"won the lottery, allergies"
id-eiwzx-2998-2,A1VHQ3KL3P4T4H,reappraisal & motivation,reapp_target,4,1,Health is always priory but some things are genetics
id-rppnn-2999-3,A1RKGN3VY39TM1,reappraisal & motivation,reapp_target,4,3,This person has a unique condition.
id-rppnn-2999-3,A32NU3SVREAZXY,reappraisal & motivation,reapp_target,4,3,The allergies are bad
id-uwffo-14-8,A2393RWZXRWLKI,reappraisal & motivation,reapp_target,4,4,this man is showing a common emotion of expressing feeling
id-uwffo-14-8,A3G7QQTQIKYI2O,reappraisal & motivation,reapp_target,4,5,An old aged man wi
id-uwffo-14-8,AKJLAFX2M86TP,reappraisal & motivation,reapp_target,4,9,the detrimental
id-uwffo-15-1,A347R00883IQOU,reappraisal & motivation,reapp_target,4,3,Image from a medical textbook
id-bbyjt-2996-1,A2PKNE8KM0M324,motivation,control,4,9,the eyes of a man going through something hard in his life it looks tough to be him what a life hes had
id-bbyjt-2996-1,A5KU3E96BTL5V,motivation,control,4,8,ew what is goin on with those eyes what the heck
id-bbyjt-2996-1,AOI8O750GN2HS,motivation,control,4,7,"Dang, is that a troll?? give me ""hill has eyes"" vibes. Sad troll."
id-bvwuk-2997-8,ACRWPI9M4PQZK,motivation,control,4,5,That person looks very sad. I hope someone can comfort them. It sucks feeling sad.
id-bvwuk-2999-2,A1MKEILXWWLBW2,motivation,control,4,7,"tired an lonely old man, very sad"
id-bvwuk-2999-2,A3492HL94OVDR5,motivation,control,4,7,Must be horrible to have whatever  that is.
id-bvwuk-2999-2,A360YPKITDW0PV,motivation,control,4,5,sad eyes
id-fjoxq-2998-8,A18W4LA9HEQ0W6,motivation,control,4,7,"sad, upset at loss, probably another loss"
id-fjoxq-2998-8,A1HK7CR71C8BCA,motivation,control,4,7,"Painful, it hurts to look."
id-fjoxq-2998-8,A3NAHN61XJ3ZAT,motivation,control,4,6,"Oh that man is crying, did he get some bad news.  I feel empathetic for him."
id-uwffo-13-5,A22RU4Z2JPRP1U,motivation,control,4,NA,reng
id-uwffo-13-5,A9IPAROGKKDY9,motivation,control,4,6,Looks like this person is sick
id-bbyjt-2996-1,A2R76CKAHFJ6JM,motivation,target,4,6,I am upset by aging
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,4,7,This person is so lucky to be alive and in the acre of the ff.
id-bbyjt-2996-1,A3LOBI8KGKM59C,motivation,target,4,3,The heart of this person seem just enormous!
id-bbyjt-2996-1,A5P78B8P70TOJ,motivation,target,4,4,Ug. She needs to see a doctor. It looks like an infection. Curable I am sure.
id-bvwuk-2997-8,A11244HS4DZOVL,motivation,target,4,3,"Hopefully he is getting the medical attention that is needed, but it looks like he can still see."
id-bvwuk-2997-8,AQUOS2XZESNXB,motivation,target,4,3,I really feel alone and wish people would come visit me....sad and lon
id-bvwuk-2999-2,A1FM7IRF55PMCD,motivation,target,4,9,No idea what this condition is. But it cannot be pleasant.
id-bvwuk-2999-2,A2P2D1GG7ZABV2,motivation,target,4,8,Painful. Some type of eye disease.
id-fjoxq-2998-8,A1MP14EXTCXWRT,motivation,target,4,6,this man looks like he suffered an attack by acid or some other horrid means. i hope he can see
id-fjoxq-2998-8,A2LKGF193ZR5JP,motivation,target,4,3,little curious about a disease
id-fjoxq-2998-8,AQIKEPO11LE5A,motivation,target,4,6,The image was like some person was shout
id-fjoxq-2998-8,AQIKEPO11LE5A,motivation,target,4,9,The image was looking very horror  bec
id-uwffo-13-5,A2FUF8Z8WCFAR2,motivation,target,4,4,"Don't know what is wrong with this fellow, illness or injury"
id-uwffo-13-5,A36TE52PSYAAD6,motivation,target,4,1,not sure if those eye bags are normal or not but i don't judge stuff i don't know
id-uwffo-13-5,A39BIGZ0L59WLV,motivation,target,4,3,Disturbing image of a condition. He most likely received treatment.
empty-50,A11FHRIUGW7NFB,control,control,5,8,She/he is in emotional pain and I want to cry
empty-50,A32K4W6B31XWVR,control,control,5,8,This woman has a bruised eye and a cut. She looks to be in bad sha
empty-50,A39C60IA4WVVJP,control,control,5,NA,I hopes she is not in a bad situation.
id-bvwuk-3000-1,A17VJGXGBNEL9E,control,control,5,2,Domestic abuse  victim.  Why people stay with attackers i dont know
id-bvwuk-3000-1,A1RRMINTJ8BHKG,control,control,5,2,This person looks like try are trying to act tough after getting hit. I am a little sad
id-bvwuk-3000-1,A29YZM94SCN4A6,control,control,5,9,This woman was hit by a man most likely which is very sad.
id-bvwuk-3000-1,A3W3FYGMP7VLKZ,control,control,5,2,I feel sad that someone might have done this to this woman and I feel intrigue regarding how her injuries happened
id-bvwuk-3000-1,AH4F86UVP4C54,control,control,5,8,Looks like a victim to spoucal violence
id-bvwuk-3000-1,AOSO1D81K0ET0,control,control,5,5,This woman has been beaten and by who?
id-fjoxq-3000-5,A1JMVBYWF4R66N,control,control,5,8,"I feel sad for this woman, her eyes look painful and sad.  I want her to get help."
id-fjoxq-3000-5,A363SVHBXKD0MH,control,control,5,5,"someone is being abused, how horrible"
id-fjoxq-3000-5,A3GDLR6DHXVEH6,control,control,5,NA,Looks like domestic violence.
id-fjoxq-3000-5,A59YVWT4H3I1U,control,control,5,7,domestic violence I assume. for shame
id-fjoxq-3000-5,A98F21Q0J4SGL,control,control,5,8,poor girl
id-ngahz-3000-7,A1HVA6N137E7XH,control,control,5,5,"Wonder what the story is, if she was abused by a partner."
id-ngahz-3000-7,A1ZC1ZWZ05XYUD,control,control,5,8,domestic violence victim
id-ngahz-3000-7,A1ZE87WEYCA44A,control,control,5,8,This person appears beaten.
id-ngahz-3000-7,A2KHLJ2F58BEZK,control,control,5,8,sad because it looks like she is abused
id-ngahz-3000-7,AFTSLCMJASJDR,control,control,5,9,I feel both sad and angry becuase it looks like she was beaten
id-ngahz-3000-7,ASU0JSKLWRQHZ,control,control,5,8,I feel angry if she was abused and sad if she was in an accident.
id-uwffo-1-1,A28G4QO0DRY8OZ,control,control,5,5,She looks like she's been beaten up. How sad and horrifying!
id-uwffo-1-1,A28G4QO0DRY8OZ,control,control,5,9,She looks like she's been beaten up. How sad and horrifying!
id-uwffo-1-1,A28G4QO0DRY8OZ,control,control,5,2,This person looks like they are in excruciating pain! Oh no! I feel horrible looking at this!!
id-uwffo-1-1,A2D0BAMF8ROG4N,control,control,5,9,I feel worried for the woman and wonder how she was hurt. I hope no one did that
id-uwffo-1-1,A2XVL0RNQMWI17,control,control,5,8,That's pretty awful. It looks like that hurts. It looks uncomfortable.
id-uwffo-1-1,A2XVL0RNQMWI17,control,control,5,7,That's pretty awful. It looks like that hurts. It looks uncomfortable.
id-uwffo-1-1,A2XVL0RNQMWI17,control,control,5,5,She seems to have been hurt rather badly. It looks painful.
id-uwffo-1-1,A2XVL0RNQMWI17,control,control,5,7,She seems to have been hurt rather badly. It looks painful.
id-uwffo-1-1,A3AJR1PM02424Y,control,control,5,5,What POS did this to her? Someone she trusted and thinks loves her?
id-bvwuk-2999-8,A11FXG88VL23K5,reappraisal,control,5,8,This is very sad seeing a battered woman
id-bvwuk-2999-8,A1B9H14AV44C0G,reappraisal,control,5,8,"I feel anger seeing this woman's face, she looks like she was atta"
id-eiwzx-2999-1,A1VMF8BTZ6U299,reappraisal,control,5,6,I'm upset that this lady has been assaulted.
id-eiwzx-2999-1,A3GVTW7MWUDHNU,reappraisal,control,5,3,Sad it looks like she was beat but part of me feels she got help.
id-eiwzx-2999-1,ADS2BA4JIYDKE,reappraisal,control,5,10,sad that she is hurt
id-uwffo-1-3,A08218322NEN84JFHLRO8,reappraisal,control,5,7,DId she get beaten I feel sad for her
id-uwffo-1-3,A3GF4PX4V354W,reappraisal,control,5,5,Sad for this woman that has been assaulted. Lilely civil abuse from he r husband
id-uwffo-1-3,AS4OUUE7SS7L9,reappraisal,control,5,7,I feel sorry for the woman who was beat but angry towards the person who did it to her.
id-uwffo-1-4,A8A40TUAXTPGN,reappraisal,control,5,8,This poor woman...she needs to get out of whatever situation she's in.
id-uwffo-9-8,A1O81SOPKHK5RZ,reappraisal,control,5,2,"Well, I hope she got some hits in too. Id like to see the other person."
id-uwffo-9-8,A2GXS7E934VJQ1,reappraisal,control,5,7,I hope it is not domestic abuse related and she finds help if it is
id-uwffo-9-8,ANB7YEFIP22DI,reappraisal,control,5,9,she is beaten brutually
id-bvwuk-2999-8,A30UPXL0E3RY9I,reappraisal,reapp,5,4,she looks like that she was in brawl
id-bvwuk-2999-8,A372RONRIOLZM4,reappraisal,reapp,5,9,I want to get this woman some help and get her away from her abuser.
id-eiwzx-2999-1,A2QXNIG0GVVXLG,reappraisal,reapp,5,1,I'm happy for this person did so well in their first professional fight.
id-uwffo-1-3,A2NP5W2A5EWT8V,reappraisal,reapp,5,4,The woman was running her mouth and another woman didn't like
id-uwffo-1-4,A1CYBYGWLZI29A,reappraisal,reapp,5,NA,Some sort of movie casting.
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,5,6,"what a wonderful halloween costume, so creative."
id-uwffo-1-4,A1JWKT0IS06YKL,reappraisal,reapp,5,2,she has very nice curly hair and jewelry
id-uwffo-9-8,A2UVD05SNXJBTF,reappraisal,reapp,5,3,She can get out of it and survive.
id-uwffo-9-8,A4FCEO6DF59YB,reappraisal,reapp,5,10,FEEL BAD
id-bbyjt-2997-3,A1A6UVH1CCP8CD,reappraisal & motivation,control,5,6,This woman must have been in a fight. She looks hurt.
id-bbyjt-2997-3,AFTFOBESP6XUB,reappraisal & motivation,control,5,6,Seems like someone trying to be tough in the case of domestic violence.
id-eiwzx-2998-2,A2KJJOAH2Z1D6X,reappraisal & motivation,control,5,6,That looks painful
id-eiwzx-2998-2,A49WTQG4MBT9Z,reappraisal & motivation,control,5,7,Possible abuse in the home. I feel bad for her.
id-rppnn-2999-3,A307K1CZXGBN4L,reappraisal & motivation,control,5,5,Sadness and fear and anger
id-rppnn-2999-3,A340FMNO9WJG4J,reappraisal & motivation,control,5,NA,I feel anger towards the person who harmed her.
id-rppnn-2999-3,A3D7JEGMSYKCUJ,reappraisal & motivation,control,5,8,I have been there and know the fear and disgrace she feels.
id-uwffo-14-8,A14F6ZMFA960GN,reappraisal & motivation,control,5,8,She has bruises under the eyes. Looks like the victim of abuse. I feel bad for her.
id-uwffo-14-8,A1IK5L733Q9JV,reappraisal & motivation,control,5,5,This person looks like they have been severely beaten.
id-uwffo-15-1,A1THZXYBYAZUZA,reappraisal & motivation,control,5,9,This lady looks very weird.
id-uwffo-15-1,A39H3N3KXHVTJU,reappraisal & motivation,control,5,4,A woman that was in an accident or possibly domestic violence situation.
id-bbyjt-2997-3,A1PAR1TMKFPKQE,reappraisal & motivation,reapp_target,5,4,"May have been in an accident,  thankfully not too seve"
id-eiwzx-2998-2,A1VHQ3KL3P4T4H,reappraisal & motivation,reapp_target,5,6,Was pimped out but lived to tell her story
id-rppnn-2999-3,A1RKGN3VY39TM1,reappraisal & motivation,reapp_target,5,5,This person has escaped a violent situation.
id-rppnn-2999-3,A32NU3SVREAZXY,reappraisal & motivation,reapp_target,5,8,Hope all she did was fall down. Ouch.
id-uwffo-14-8,A2393RWZXRWLKI,reappraisal & motivation,reapp_target,5,4,Might be a woman messing around with some makeup
id-uwffo-14-8,A3G7QQTQIKYI2O,reappraisal & motivation,reapp_target,5,1,This lady was hurt. Her eyes are
id-uwffo-15-1,A347R00883IQOU,reappraisal & motivation,reapp_target,5,7,Looks like domestic abuse from a spouse
id-uwffo-15-1,A3OXPEEM9SJ5M4,reappraisal & motivation,reapp_target,5,10,"that is men girsl over eye proble,"
id-bbyjt-2996-1,A2PKNE8KM0M324,motivation,control,5,9,this is so sad and some men are sick to do this to a woman I can just tell by her emotion it was from a man so bad
id-bbyjt-2996-1,A5KU3E96BTL5V,motivation,control,5,6,oof that eye doesn't look good man thats messed up
id-bbyjt-2996-1,AOI8O750GN2HS,motivation,control,5,5,"She said, you should see the other girl. Busted blood vessel in one eye, though. gnarly"
id-bvwuk-2997-8,ACRWPI9M4PQZK,motivation,control,5,7,Looks like she was beat up. I feel bad for her. She looks like she's in shock--stun
